NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2768,14.759609,0.0018479559,14.425937,0.0016584082,14.425937,0.0016584082,9883.517,2033.2169,318.22791529018866,-1.2296247254840558
2769,18.137766,0.0100013,17.888039,0.01148566,17.87002,0.012101388,6212.7505,1988.7557,318.78880140155024,-1.2364985731700613
2770,19.027855,0.017217653,19.03056,0.017985025,19.03056,0.017985025,10259.815,1970.6722,318.1704214792178,-1.239163533856929
2771,21.506165,0.11731046,21.027176,0.19020127,21.065445,0.21900547,3850.951,1971.4586,319.14969850459744,-1.2391311915169363
2772,18.514214,0.012478811,18.230906,0.015039395,18.2092,0.015618358,8228.31,1989.2201,318.480817795121,-1.2363971540169656
2773,18.00308,0.009259601,17.763666,0.010521686,17.763666,0.010521686,4676.9575,1995.7716,319.0234804633389,-1.2354260431720268
2774,21.852457,0.15829507,21.739937,0.17067747,21.8156,0.37090087,5870.4673,1968.9996,318.8411043987527,-1.239518223391267
2775,22.080666,0.19421923,21.834497,0.2618229,21.984652,0.25987226,9907.851,1969.715,318.22419591788395,-1.239323965519958
2776,21.464266,0.11314068,20.812359,0.13481444,20.832546,0.20716867,2726.0864,1971.9888,319.32157929055074,-1.2390282871174845
2777,20.719433,0.06054153,20.45943,0.087376714,20.384678,0.11220303,2471.2163,1974.1682,319.3605228109646,-1.2386888457217062
2778,21.67237,0.13562846,20.76129,0.1495043,20.515152,0.17561024,5723.1587,1974.1122,318.863614165612,-1.2387375974010006
2779,21.744217,0.14441192,21.459087,0.15762118,21.478983,0.17649922,8076.8237,1970.4894,318.50396446629077,-1.2392619990350533
2780,21.63825,0.13165587,21.629107,0.17809185,21.723715,0.29622474,1625.12,1971.3298,319.4898010568824,-1.2390967038567156
2781,22.057165,0.18991758,21.666328,0.21861179,21.868345,0.20895854,8087.3164,1969.0089,318.5023611484654,-1.2394879202694398
2782,20.640472,0.056542724,20.437237,0.06781271,20.404066,0.08114937,6079.1323,1976.4326,318.8092190860236,-1.2383818698916056
2783,20.389454,0.04631954,20.147894,0.060134314,20.169798,0.059079513,3900.3728,1976.4331,319.1421466106755,-1.2383719929395192
2784,22.047571,0.1889064,22.19866,0.24235384,22.071264,0.19108167,5698.3843,1968.8328,318.86739983930215,-1.239544154747566
2785,14.962386,0.0020317568,14.616186,0.0018413566,14.616186,0.0018413566,10507.772,2035.4573,318.13253992120104,-1.229256891356441
2786,21.975294,0.17735006,21.600348,0.22862896,21.505459,0.30084738,8522.874,1969.8982,318.43580876961374,-1.2393413174006689
2787,20.368265,0.045549672,20.080694,0.06977935,19.961155,0.0775967,2589.038,1981.4175,319.3425198448413,-1.237584537311326
2788,22.21308,0.21828113,21.947027,0.2580545,21.62804,0.29108915,9516.456,1974.7161,318.28399622676926,-1.2385745397811447
2789,20.9167,0.07110326,20.84771,0.084976345,20.947697,0.15468241,2840.06,1976.6746,319.30416421540593,-1.2383152134783133
2790,21.119028,0.08424886,20.65072,0.10503972,20.676626,0.10904254,2363.5056,1979.626,319.3769805304757,-1.2378521909564197
2791,19.22118,0.019601619,19.045967,0.0245549,19.02271,0.028656261,3154.421,1984.123,319.2561298269466,-1.2371842953011158
2792,18.009077,0.00929622,17.76081,0.010648694,17.738035,0.011239476,9034.288,1999.178,318.3576677665276,-1.2348538321989948
