NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
8690,19.570766,0.031448327,19.427399,0.04094853,19.411139,0.044539403,1484.396,3363.8892,319.30881720068305,-0.868431602816638
8691,19.364305,0.02673606,18.405825,0.03679499,18.320572,0.04281077,2384.402,3381.818,319.17130589031336,-0.8657049601434268
8692,20.9684,0.10296344,19.91381,0.10193857,20.233114,0.098332316,1751.8413,3356.6914,319.2679549691357,-0.8695354228540054
8693,15.968852,0.0031800952,15.752744,0.0034527408,15.752744,0.0034527408,853.0168,3404.967,319.4052816765291,-0.8621443947216714
8694,17.709703,0.008321161,17.525908,0.010310345,17.506105,0.011054389,9127.808,3381.4531,318.1409961489249,-0.8656951017337798
8695,21.603312,0.18136549,21.432217,0.23659366,21.141401,0.314923,9135.027,3354.7192,318.1398925516662,-0.8697788229912276
8696,20.684113,0.08038214,20.204954,0.1276944,20.304277,0.12694596,9290.031,3360.2097,318.1162131879109,-0.8689352702453447
8697,99.0,99.0,18.200441,0.010211727,99.0,99.0,2631.7073,3354.7087,319.13351994344214,-0.8698491423890837
8698,20.35986,0.06056928,99.0,99.0,99.0,99.0,3315.736,3643.8293,319.0290038497326,-0.8256834410285951
8699,20.67899,0.07996336,20.57323,0.095112145,20.513592,0.13351767,8056.9663,3360.8013,318.30459165352556,-0.8688791652356408
8700,21.575947,0.1765329,21.62414,0.16325763,21.49648,0.32343224,8498.011,3355.6733,318.2372104406412,-0.8696513725119018
8701,21.513357,0.16743883,21.600302,0.22534505,21.398407,0.25405258,336.01413,3356.0327,319.48427053829937,-0.8696086495141324
8702,21.036972,0.109386526,20.739271,0.16301277,20.749546,0.18514627,7948.746,3360.7827,318.32112543942185,-0.8688845499071515
8703,18.379976,0.01290972,18.228508,0.016037043,18.184128,0.018913845,542.2867,3368.6396,319.45275608973446,-0.8676874509430276
8704,19.973763,0.043743465,19.87503,0.06045084,19.7967,0.07405716,2301.1677,3361.0552,319.18402352909334,-0.868876062014467
8705,20.863508,0.09381645,20.21,0.12747872,20.26675,0.20504732,7544.6562,3361.7883,318.3828626376413,-0.8687398302823157
8706,17.185825,0.006095588,16.983473,0.007064068,16.96678,0.0074862973,1978.3578,3384.8806,319.2333454574497,-0.8652320871051038
8707,21.93143,0.24416028,21.673645,0.20688115,21.922903,0.21334295,1714.1971,3358.0151,319.27370654961766,-0.8693326201562979
8708,21.512363,0.1670196,21.43753,0.17305467,21.60304,0.2640511,902.35443,3357.9666,319.39774450280845,-0.8693256621400309
8709,20.593132,0.07404745,20.331272,0.11712307,20.552954,0.116402306,3943.1536,3363.0215,318.9331392021974,-0.868586354689198
8710,21.597267,0.18067642,20.759768,0.17437083,20.559374,0.19066562,279.10632,3358.2974,319.49296478523985,-0.8692613299054152
8711,20.266083,0.05611554,19.990536,0.07041535,19.950962,0.11158744,8376.988,3365.5886,318.2556998367807,-0.8681398218681559
8712,20.185501,0.0522557,20.05139,0.07276063,20.018602,0.07795271,8468.0205,3364.5012,318.2417923675396,-0.8683035686018709
8713,18.022272,0.010142399,17.850224,0.012514365,17.821379,0.013418242,7502.544,3377.398,318.3892968832477,-0.8663560333948637
8714,21.437124,0.15651673,21.12849,0.18865569,21.184786,0.25324664,1152.5885,3363.7961,319.3595126830352,-0.8684399526739003
8715,20.337355,0.059589405,20.216751,0.07985659,20.15135,0.08347118,1177.5643,3366.9136,319.35569669483726,-0.8679641622760549
8716,20.48525,0.06750577,20.26889,0.08086418,20.232931,0.09213597,443.32977,3368.658,319.467874714781,-0.8676824154167311
8717,20.03335,0.04594279,18.8806,0.053754535,18.862823,0.08037842,1425.4452,3385.778,319.3178237931547,-0.8650865661247177
8718,20.728504,0.083426245,20.689346,0.092971295,20.757614,0.12955719,1950.2426,3366.5054,319.2376413653592,-0.8680389593838994
8719,18.248957,0.011816462,18.081173,0.014500583,18.072964,0.01605096,1689.8931,3376.9194,319.2774196901156,-0.8664442130302493
8720,21.919397,0.2407256,21.863789,0.227421,21.9125,0.30699682,8235.575,3364.7559,318.27730429535364,-0.8682706413794942
8721,21.109076,0.11686807,20.858952,0.14548549,20.91353,0.18091811,8372.183,3367.6167,318.2564339828678,-0.8678301145370811
8722,21.044315,0.110185415,20.998009,0.12048207,20.944843,0.148125,8416.68,3367.6697,318.24963596380894,-0.8678208956524026
8723,19.509308,0.029937383,18.781097,0.03577894,18.78984,0.05881494,941.37103,3384.2583,319.3917830023858,-0.8653098609867377
8724,16.287373,0.003741324,16.099726,0.004001746,16.099726,0.004001746,84.858734,3396.352,319.522640643542,-0.8634430291356819
8725,17.979267,0.009874031,17.775541,0.0121568935,17.711523,0.0140616605,1983.362,3380.8252,319.2325809003333,-0.8658517196868422
8726,15.344331,0.0023339957,15.11018,0.002388655,15.11018,0.002388655,2288.2856,3423.8054,319.1859912142232,-0.8592892832912726
8727,19.79929,0.037813947,19.736181,0.049791243,19.765219,0.083078295,268.52927,3374.5784,319.49458040955085,-0.8667738620115097
8728,21.059078,0.11180836,21.16257,0.14374754,21.256563,0.25840238,95.012436,3366.826,319.521089997845,-0.8679538965498224
8729,21.446465,0.15770324,21.45526,0.15427476,21.49182,0.20690773,4109.086,3367.1626,318.90778562854626,-0.8679538479215655
8730,21.450933,0.15795252,21.275208,0.17644794,21.454798,0.38698998,8178.1772,3367.8975,318.2860734962254,-0.867792149299716
8731,21.607346,0.18187574,21.526724,0.17136312,21.556137,0.22753748,2033.5806,3370.3503,319.22490816209194,-0.8674526796323613
8732,20.10709,0.048944775,20.053017,0.058871012,20.22656,0.100948095,3642.4253,3372.6362,318.97908880358165,-0.8671167352900837
8733,21.850542,0.22695662,21.709354,0.26763752,21.588554,0.3189104,8529.622,3368.7761,318.2323813153201,-0.8676488590268261
8734,19.024635,0.020540698,18.868309,0.026529439,18.86805,0.028262308,9167.744,3379.0725,318.1348950517471,-0.8660575392594628
8735,19.919859,0.041855335,19.804796,0.052384574,19.872658,0.071602024,1474.8212,3376.5122,319.31027994460504,-0.8665029690670505
8736,20.684954,0.08025722,20.607393,0.13068245,20.507988,0.15332207,3843.9207,3374.844,318.94830143871656,-0.8667799731613094
8737,21.777805,0.21184967,21.366102,0.21288921,21.40248,0.24765524,714.7667,3367.4429,319.42640444234314,-0.8678740555926493
8738,21.593033,0.17984505,21.158428,0.19686429,21.202402,0.18525694,7982.2617,3370.112,318.31600508176774,-0.8674585618937065
8739,21.493654,0.16450873,21.584124,0.25198263,21.558622,0.3459228,8475.982,3373.828,318.2405760731111,-0.8668785321665885
8740,20.964027,0.10248733,20.36861,0.14154169,20.305458,0.16367505,3794.0854,3375.992,318.9559159945383,-0.8666044884247994
8741,21.831232,0.22248855,21.425232,0.23304044,21.601818,0.24814537,1037.9991,3368.481,319.37702006074636,-0.8677220763079022
8742,19.980625,0.044085927,19.810436,0.06882272,19.79575,0.0682798,1505.9723,3379.3884,319.3055204278748,-0.8660640696078684
8743,21.815178,0.21910945,21.566343,0.2479413,21.732079,0.30541456,4246.0327,3369.4634,318.8868608779785,-0.867602324284597
8744,15.023578,0.0019988099,14.772389,0.0020051906,14.772389,0.0020051906,2458.3323,3436.5894,319.1600095351977,-0.8573380750111456
8745,20.597128,0.0743044,20.34375,0.106183425,20.202309,0.13546766,3730.7942,3376.526,318.965586523088,-0.8665227426541364
8746,18.597435,0.015052919,18.43259,0.0192823,18.41126,0.020557895,8573.718,3386.316,318.2256450055596,-0.8649681907250857
8747,21.753342,0.2077401,21.80631,0.22038011,21.640932,0.2337996,1630.7703,3373.8198,319.28645295944654,-0.866916822897243
8748,15.821472,0.002952762,15.588184,0.003184564,15.588184,0.003184564,2307.085,3435.346,319.1831187387389,-0.8575263734718996
8749,21.291342,0.13686618,20.834782,0.1731745,20.838642,0.16609658,2127.9446,3377.4243,319.2104902100419,-0.8663731660339109
8750,19.067875,0.021235708,18.886732,0.028240161,18.874313,0.029767394,7460.857,3387.6372,318.39566610084506,-0.8647926083929379
8751,15.896823,0.0030660988,15.669281,0.0032139195,15.669281,0.0032139195,8348.762,3421.6553,318.2600132641135,-0.8595754321439427
8752,17.720423,0.008376604,99.0,99.0,99.0,99.0,7097.967,3775.1296,318.4511155720388,-0.8056014356358525
8753,19.698242,0.034931827,19.59465,0.046613764,19.593128,0.06281036,912.49225,3382.0898,319.3961952293886,-0.8656405337510416
8754,21.467352,0.16067933,20.99266,0.13993718,20.97145,0.25441492,1170.8877,3387.2356,319.3567164773962,-0.8648593898747572
8755,19.635017,0.03314168,19.592712,0.044363845,19.58413,0.0643543,2286.8208,3385.6326,319.1862153817712,-0.865121083149851
