NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2436,21.3781,0.097086914,20.846704,0.13947803,20.990433,0.12836483,6495.9688,2002.2428,318.7455240897044,-1.2344361128391041
2437,20.161953,0.036646083,19.805147,0.044799026,19.797068,0.060490288,5728.8276,2004.7181,318.86274798243426,-1.2340620794752681
2438,19.319483,0.020697692,19.02256,0.026376858,19.021765,0.026632756,2036.2864,2014.7051,319.4269773381812,-1.2324840766586802
2439,21.611141,0.11930968,21.180128,0.13922106,21.255238,0.26570454,6049.2603,2005.3237,318.813783799009,-1.23396848625922
2440,21.888948,0.1513897,21.972569,0.27037692,21.908949,0.25875488,8465.036,2000.5631,318.44464669552593,-1.2346584739695952
2441,19.3426,0.020432374,19.08495,0.026286457,19.031075,0.028316656,5153.3193,2010.2179,318.95068941675294,-1.2332216247418124
2442,21.747213,0.13377832,21.731335,0.19056995,21.612997,0.22166431,8353.199,1999.008,318.4617350278182,-1.2348988880384328
2443,21.778166,0.13660327,21.775303,0.15662883,22.068922,0.37819058,7096.494,2001.4973,318.6537609212884,-1.234543157990637
2444,17.95359,0.008892735,17.679487,0.009545966,17.655817,0.010025331,9820.814,2021.715,318.23749496407504,-1.231384088140024
2445,21.7209,0.13035087,21.0481,0.16314559,21.140987,0.13509785,5787.291,2002.6582,318.853814334343,-1.2343766408570032
2446,21.723999,0.13036938,21.581417,0.12409144,21.775082,0.22308289,6991.4,2002.7413,318.66981975617165,-1.2343545445475195
2447,16.826761,0.0049565113,16.536392,0.004840608,16.536392,0.004840608,7424.2188,2037.7919,318.60368390681714,-1.2289936540512867
2448,21.616438,0.121594556,21.367983,0.1772833,21.048779,0.1839684,3170.3115,2003.2893,319.2537015056263,-1.2342567723474147
2449,21.175217,0.08356283,20.9802,0.10717999,20.902939,0.16121484,10239.889,2006.0171,318.17346679106845,-1.23376535567407
2450,16.437437,0.0041618543,16.151262,0.003919264,16.151262,0.003919264,3069.0647,2040.194,319.26917158586957,-1.2286170416773528
2451,22.653254,0.30013254,22.550985,0.20591839,23.230005,0.6873539,6921.607,2001.7682,318.6804844107079,-1.2345040988521185
2452,22.456432,0.25835472,22.266409,0.18071228,22.490335,0.39616683,2592.0442,2002.7723,319.34206021278914,-1.2343224415435787
2453,22.146639,0.19665267,22.29131,0.1868964,22.199612,0.37294015,1717.0143,2001.4989,319.47575988391304,-1.2344912740607814
2454,20.442823,0.04558935,20.270344,0.060188178,20.13598,0.06783344,8785.002,2011.5944,318.3957574082404,-1.232964591308412
2455,22.316376,0.22237228,22.348543,0.29080114,21.911766,0.25186136,3919.2769,2004.9952,319.1392577846886,-1.2340090141480304
2456,21.560087,0.114375725,20.86047,0.15772212,20.647028,0.1600417,3898.269,2009.5919,319.1424678080078,-1.2333065217253354
2457,21.431337,0.10600317,21.171804,0.16070363,20.942286,0.14996208,1601.3284,2008.3541,319.4934354719985,-1.233440196379055
2458,21.839544,0.14897054,21.423605,0.17111605,20.981045,0.17962548,3232.8533,2009.2365,319.2441450003672,-1.2333495242030887
2459,21.294937,0.09163835,20.663101,0.11872099,20.791256,0.1054272,10123.436,2017.6285,318.1912589741164,-1.2319964670162575
2460,20.428747,0.045232765,20.240252,0.069071166,20.16475,0.075028606,9164.571,2017.9368,318.3377617435384,-1.2319841761214956
2461,20.966808,0.070098,20.56707,0.09603966,20.472198,0.12900461,5032.1167,2015.3651,318.969209941168,-1.232434875417024
2462,16.36613,0.0039514755,16.077728,0.0037039868,16.077728,0.0037039868,6874.1826,2048.1716,318.68773142482416,-1.227415908942584
2463,21.070183,0.07512336,20.743593,0.1051244,20.796686,0.09534233,5748.125,2011.4581,318.8597991765743,-1.2330324142418645
2464,19.295517,0.019706573,19.084574,0.024688419,19.014482,0.027649947,6021.9785,2024.3596,318.817952636579,-1.2310606010515974
2465,19.235027,0.019148422,19.016724,0.023254817,18.969889,0.02610192,3611.4258,2023.7273,319.18629826175464,-1.2311427699546185
2466,21.430143,0.102422595,21.164026,0.13903648,21.021502,0.17536856,3910.8645,2016.7744,319.14054314622797,-1.232209474896081
2467,21.683617,0.1276113,21.679182,0.14388539,21.646267,0.19817467,9996.507,2012.6558,318.2106516055409,-1.232761141346234
2468,22.028286,0.17202444,21.863312,0.17022419,22.357855,0.5731817,8811.109,2013.5852,318.39176822977606,-1.2326597147500569
2469,15.996156,0.0033371896,15.565372,0.0030057519,15.565372,0.0030057519,9107.068,2130.8687,318.3465498601675,-1.2147347657531395
2470,21.436216,0.106596716,20.966434,0.15902235,20.863634,0.15116644,1964.7688,2023.1244,319.43790458859485,-1.231195766774672
2471,19.24344,0.019333761,19.061144,0.022835901,18.982056,0.029965222,9136.038,2028.6055,318.3421216287346,-1.230355371560973
2472,22.257841,0.21123019,21.967144,0.21695176,22.001663,0.19800219,4093.9844,2011.502,319.1125616926278,-1.2330173110927702
2473,21.067745,0.08337014,20.85283,0.11014806,20.823788,0.11601878,3672.4685,2018.9471,319.17697082411837,-1.2318739972672148
2474,19.94514,0.031140605,19.62216,0.042438682,19.630907,0.04407236,8874.173,2021.5681,318.38213261886165,-1.2314384006748917
2475,16.706745,0.0047387597,16.408846,0.0045544812,16.408846,0.0045544812,2973.1895,2051.6702,319.2838211699665,-1.2268618571088037
